 x, Bphi, vr, vz, rho, Omega, Psi, T, P
 0.5062100E+01, -.3440460E+00, -.3053245E+01, 0.3506548E+02, 0.1164821E-03, 0.2032438E+01, 0.5675522E+00, 0.2121401E+01, 0.2471003E-03
 0.5072100E+01, -.3441383E+00, -.3063765E+01, 0.3522043E+02, 0.1160602E-03, 0.2035611E+01, 0.5668866E+00, 0.2124707E+01, 0.2465889E-03
 0.5082100E+01, -.3442306E+00, -.3074295E+01, 0.3537573E+02, 0.1156407E-03, 0.2038787E+01, 0.5662219E+00, 0.2128017E+01, 0.2460805E-03
 0.5092100E+01, -.3443228E+00, -.3084833E+01, 0.3553139E+02, 0.1152237E-03, 0.2041966E+01, 0.5655580E+00, 0.2131331E+01, 0.2455750E-03
 0.5102100E+01, -.3444149E+00, -.3095380E+01, 0.3568740E+02, 0.1148091E-03, 0.2045149E+01, 0.5648951E+00, 0.2134650E+01, 0.2450724E-03
 0.5112100E+01, -.3445070E+00, -.3105937E+01, 0.3584377E+02, 0.1143970E-03, 0.2048335E+01, 0.5642331E+00, 0.2137974E+01, 0.2445728E-03
 0.5122100E+01, -.3445989E+00, -.3116502E+01, 0.3600049E+02, 0.1139872E-03, 0.2051524E+01, 0.5635719E+00, 0.2141302E+01, 0.2440761E-03
 0.5132100E+01, -.3446908E+00, -.3127076E+01, 0.3615756E+02, 0.1135798E-03, 0.2054717E+01, 0.5629117E+00, 0.2144635E+01, 0.2435822E-03
 0.5142100E+01, -.3447826E+00, -.3137660E+01, 0.3631499E+02, 0.1131747E-03, 0.2057913E+01, 0.5622523E+00, 0.2147973E+01, 0.2430912E-03
 0.5152100E+01, -.3448743E+00, -.3148252E+01, 0.3647278E+02, 0.1127719E-03, 0.2061113E+01, 0.5615938E+00, 0.2151315E+01, 0.2426030E-03
 0.5162100E+01, -.3449660E+00, -.3158853E+01, 0.3663092E+02, 0.1123715E-03, 0.2064315E+01, 0.5609363E+00, 0.2154661E+01, 0.2421175E-03
 0.5172100E+01, -.3450575E+00, -.3169464E+01, 0.3678942E+02, 0.1119733E-03, 0.2067522E+01, 0.5602796E+00, 0.2158012E+01, 0.2416349E-03
 0.5182100E+01, -.3451490E+00, -.3180083E+01, 0.3694828E+02, 0.1115774E-03, 0.2070731E+01, 0.5596238E+00, 0.2161368E+01, 0.2411550E-03
 0.5192100E+01, -.3452403E+00, -.3190711E+01, 0.3710749E+02, 0.1111838E-03, 0.2073944E+01, 0.5589689E+00, 0.2164728E+01, 0.2406778E-03
 0.5202100E+01, -.3453316E+00, -.3201348E+01, 0.3726706E+02, 0.1107924E-03, 0.2077160E+01, 0.5583149E+00, 0.2168093E+01, 0.2402033E-03
 0.5212100E+01, -.3454229E+00, -.3211994E+01, 0.3742698E+02, 0.1104032E-03, 0.2080379E+01, 0.5576617E+00, 0.2171463E+01, 0.2397315E-03
 0.5222100E+01, -.3455140E+00, -.3222649E+01, 0.3758727E+02, 0.1100162E-03, 0.2083602E+01, 0.5570095E+00, 0.2174837E+01, 0.2392624E-03
 0.5232100E+01, -.3456050E+00, -.3233313E+01, 0.3774791E+02, 0.1096314E-03, 0.2086828E+01, 0.5563581E+00, 0.2178216E+01, 0.2387959E-03
 0.5242100E+01, -.3456960E+00, -.3243985E+01, 0.3790891E+02, 0.1092487E-03, 0.2090057E+01, 0.5557076E+00, 0.2181599E+01, 0.2383320E-03
 0.5252100E+01, -.3457869E+00, -.3254667E+01, 0.3807026E+02, 0.1088682E-03, 0.2093290E+01, 0.5550581E+00, 0.2184987E+01, 0.2378707E-03
 0.5262100E+01, -.3458777E+00, -.3265357E+01, 0.3823198E+02, 0.1084898E-03, 0.2096526E+01, 0.5544094E+00, 0.2188380E+01, 0.2374120E-03
 0.5272100E+01, -.3459684E+00, -.3276056E+01, 0.3839405E+02, 0.1081136E-03, 0.2099765E+01, 0.5537615E+00, 0.2191777E+01, 0.2369558E-03
 0.5282100E+01, -.3460590E+00, -.3286763E+01, 0.3855648E+02, 0.1077394E-03, 0.2103008E+01, 0.5531146E+00, 0.2195179E+01, 0.2365022E-03
 0.5292100E+01, -.3461495E+00, -.3297480E+01, 0.3871928E+02, 0.1073673E-03, 0.2106254E+01, 0.5524685E+00, 0.2198585E+01, 0.2360511E-03
 0.5302100E+01, -.3462400E+00, -.3308205E+01, 0.3888243E+02, 0.1069972E-03, 0.2109503E+01, 0.5518233E+00, 0.2201996E+01, 0.2356025E-03
 0.5312100E+01, -.3463303E+00, -.3318939E+01, 0.3904594E+02, 0.1066292E-03, 0.2112756E+01, 0.5511790E+00, 0.2205412E+01, 0.2351563E-03
 0.5322100E+01, -.3464206E+00, -.3329682E+01, 0.3920981E+02, 0.1062632E-03, 0.2116011E+01, 0.5505356E+00, 0.2208832E+01, 0.2347126E-03
 0.5332100E+01, -.3465108E+00, -.3340433E+01, 0.3937404E+02, 0.1058992E-03, 0.2119270E+01, 0.5498931E+00, 0.2212257E+01, 0.2342713E-03
 0.5342100E+01, -.3466009E+00, -.3351193E+01, 0.3953863E+02, 0.1055372E-03, 0.2122533E+01, 0.5492514E+00, 0.2215687E+01, 0.2338325E-03
 0.5352100E+01, -.3466909E+00, -.3361962E+01, 0.3970359E+02, 0.1051772E-03, 0.2125798E+01, 0.5486106E+00, 0.2219121E+01, 0.2333960E-03
 0.5362100E+01, -.3467809E+00, -.3372739E+01, 0.3986890E+02, 0.1048192E-03, 0.2129067E+01, 0.5479707E+00, 0.2222560E+01, 0.2329619E-03
 0.5372100E+01, -.3468707E+00, -.3383525E+01, 0.4003457E+02, 0.1044631E-03, 0.2132339E+01, 0.5473316E+00, 0.2226003E+01, 0.2325302E-03
 0.5382100E+01, -.3469604E+00, -.3394320E+01, 0.4020061E+02, 0.1041089E-03, 0.2135615E+01, 0.5466934E+00, 0.2229452E+01, 0.2321008E-03
 0.5392100E+01, -.3470501E+00, -.3405123E+01, 0.4036701E+02, 0.1037567E-03, 0.2138894E+01, 0.5460561E+00, 0.2232904E+01, 0.2316737E-03
 0.5402100E+01, -.3471397E+00, -.3415935E+01, 0.4053377E+02, 0.1034063E-03, 0.2142176E+01, 0.5454197E+00, 0.2236362E+01, 0.2312490E-03
 0.5412100E+01, -.3472292E+00, -.3426755E+01, 0.4070089E+02, 0.1030579E-03, 0.2145461E+01, 0.5447841E+00, 0.2239824E+01, 0.2308265E-03
 0.5422100E+01, -.3473186E+00, -.3437584E+01, 0.4086837E+02, 0.1027113E-03, 0.2148749E+01, 0.5441494E+00, 0.2243291E+01, 0.2304063E-03
 0.5432100E+01, -.3474079E+00, -.3448421E+01, 0.4103622E+02, 0.1023665E-03, 0.2152041E+01, 0.5435156E+00, 0.2246762E+01, 0.2299883E-03
 0.5442100E+01, -.3474971E+00, -.3459267E+01, 0.4120443E+02, 0.1020237E-03, 0.2155336E+01, 0.5428826E+00, 0.2250238E+01, 0.2295726E-03
 0.5452100E+01, -.3475862E+00, -.3470122E+01, 0.4137300E+02, 0.1016826E-03, 0.2158634E+01, 0.5422505E+00, 0.2253719E+01, 0.2291591E-03
 0.5462100E+01, -.3476752E+00, -.3480985E+01, 0.4154194E+02, 0.1013434E-03, 0.2161936E+01, 0.5416192E+00, 0.2257205E+01, 0.2287477E-03
 0.5472100E+01, -.3477642E+00, -.3491856E+01, 0.4171124E+02, 0.1010059E-03, 0.2165241E+01, 0.5409889E+00, 0.2260695E+01, 0.2283386E-03
 0.5482100E+01, -.3478530E+00, -.3502736E+01, 0.4188090E+02, 0.1006703E-03, 0.2168549E+01, 0.5403594E+00, 0.2264190E+01, 0.2279316E-03
 0.5492100E+01, -.3479418E+00, -.3513625E+01, 0.4205093E+02, 0.1003364E-03, 0.2171860E+01, 0.5397307E+00, 0.2267689E+01, 0.2275268E-03
 0.5502100E+01, -.3480305E+00, -.3524522E+01, 0.4222132E+02, 0.1000043E-03, 0.2175174E+01, 0.5391029E+00, 0.2271193E+01, 0.2271241E-03
 0.5512100E+01, -.3481191E+00, -.3535427E+01, 0.4239208E+02, 0.9967391E-04, 0.2178492E+01, 0.5384760E+00, 0.2274702E+01, 0.2267235E-03
 0.5522100E+01, -.3482075E+00, -.3546341E+01, 0.4256320E+02, 0.9934528E-04, 0.2181813E+01, 0.5378499E+00, 0.2278216E+01, 0.2263250E-03
 0.5532100E+01, -.3482959E+00, -.3557263E+01, 0.4273469E+02, 0.9901836E-04, 0.2185137E+01, 0.5372247E+00, 0.2281734E+01, 0.2259286E-03
 0.5542100E+01, -.3483842E+00, -.3568193E+01, 0.4290654E+02, 0.9869316E-04, 0.2188465E+01, 0.5366004E+00, 0.2285257E+01, 0.2255343E-03
 0.5552100E+01, -.3484724E+00, -.3579132E+01, 0.4307876E+02, 0.9836965E-04, 0.2191795E+01, 0.5359769E+00, 0.2288785E+01, 0.2251420E-03
 0.5562100E+01, -.3485606E+00, -.3590079E+01, 0.4325134E+02, 0.9804783E-04, 0.2195129E+01, 0.5353542E+00, 0.2292317E+01, 0.2247517E-03
 0.5572100E+01, -.3486486E+00, -.3601034E+01, 0.4342429E+02, 0.9772768E-04, 0.2198466E+01, 0.5347325E+00, 0.2295854E+01, 0.2243635E-03
 0.5582100E+01, -.3487365E+00, -.3611998E+01, 0.4359761E+02, 0.9740918E-04, 0.2201806E+01, 0.5341115E+00, 0.2299396E+01, 0.2239773E-03
 0.5592100E+01, -.3488243E+00, -.3622970E+01, 0.4377129E+02, 0.9709233E-04, 0.2205150E+01, 0.5334915E+00, 0.2302942E+01, 0.2235931E-03
 0.5602100E+01, -.3489121E+00, -.3633951E+01, 0.4394534E+02, 0.9677711E-04, 0.2208496E+01, 0.5328722E+00, 0.2306493E+01, 0.2232108E-03
 0.5612100E+01, -.3489997E+00, -.3644939E+01, 0.4411976E+02, 0.9646352E-04, 0.2211846E+01, 0.5322539E+00, 0.2310049E+01, 0.2228305E-03
 0.5622100E+01, -.3490873E+00, -.3655936E+01, 0.4429454E+02, 0.9615153E-04, 0.2215199E+01, 0.5316363E+00, 0.2313610E+01, 0.2224522E-03
 0.5632100E+01, -.3491747E+00, -.3666941E+01, 0.4446969E+02, 0.9584114E-04, 0.2218556E+01, 0.5310197E+00, 0.2317175E+01, 0.2220758E-03
 0.5642100E+01, -.3492621E+00, -.3677955E+01, 0.4464521E+02, 0.9553234E-04, 0.2221915E+01, 0.5304038E+00, 0.2320745E+01, 0.2217013E-03
 0.5652100E+01, -.3493494E+00, -.3688976E+01, 0.4482110E+02, 0.9522511E-04, 0.2225278E+01, 0.5297889E+00, 0.2324320E+01, 0.2213287E-03
 0.5662100E+01, -.3494365E+00, -.3700006E+01, 0.4499735E+02, 0.9491945E-04, 0.2228643E+01, 0.5291747E+00, 0.2327899E+01, 0.2209580E-03
 0.5672100E+01, -.3495236E+00, -.3711044E+01, 0.4517398E+02, 0.9461533E-04, 0.2232012E+01, 0.5285615E+00, 0.2331484E+01, 0.2205891E-03
 0.5682100E+01, -.3496106E+00, -.3722090E+01, 0.4535097E+02, 0.9431276E-04, 0.2235384E+01, 0.5279490E+00, 0.2335073E+01, 0.2202222E-03
 0.5692100E+01, -.3496975E+00, -.3733144E+01, 0.4552833E+02, 0.9401172E-04, 0.2238760E+01, 0.5273374E+00, 0.2338666E+01, 0.2198571E-03
 0.5702100E+01, -.3497843E+00, -.3744206E+01, 0.4570606E+02, 0.9371219E-04, 0.2242138E+01, 0.5267267E+00, 0.2342265E+01, 0.2194938E-03
 0.5712100E+01, -.3498710E+00, -.3755277E+01, 0.4588416E+02, 0.9341417E-04, 0.2245520E+01, 0.5261168E+00, 0.2345868E+01, 0.2191323E-03
 0.5722100E+01, -.3499576E+00, -.3766355E+01, 0.4606263E+02, 0.9311764E-04, 0.2248904E+01, 0.5255077E+00, 0.2349476E+01, 0.2187727E-03
 0.5732100E+01, -.3500440E+00, -.3777442E+01, 0.4624147E+02, 0.9282261E-04, 0.2252292E+01, 0.5248995E+00, 0.2353088E+01, 0.2184148E-03
 0.5742100E+01, -.3501304E+00, -.3788537E+01, 0.4642067E+02, 0.9252904E-04, 0.2255684E+01, 0.5242921E+00, 0.2356706E+01, 0.2180588E-03
 0.5752100E+01, -.3502167E+00, -.3799639E+01, 0.4660025E+02, 0.9223694E-04, 0.2259078E+01, 0.5236855E+00, 0.2360328E+01, 0.2177045E-03
 0.5762100E+01, -.3503029E+00, -.3810750E+01, 0.4678020E+02, 0.9194630E-04, 0.2262475E+01, 0.5230798E+00, 0.2363955E+01, 0.2173519E-03
 0.5772100E+01, -.3503890E+00, -.3821869E+01, 0.4696052E+02, 0.9165709E-04, 0.2265876E+01, 0.5224749E+00, 0.2367586E+01, 0.2170011E-03
 0.5782100E+01, -.3504751E+00, -.3832996E+01, 0.4714122E+02, 0.9136932E-04, 0.2269279E+01, 0.5218709E+00, 0.2371223E+01, 0.2166520E-03
 0.5792100E+01, -.3505610E+00, -.3844130E+01, 0.4732228E+02, 0.9108298E-04, 0.2272686E+01, 0.5212677E+00, 0.2374864E+01, 0.2163047E-03
 0.5802100E+01, -.3506468E+00, -.3855273E+01, 0.4750371E+02, 0.9079804E-04, 0.2276096E+01, 0.5206653E+00, 0.2378510E+01, 0.2159591E-03
 0.5812100E+01, -.3507325E+00, -.3866424E+01, 0.4768552E+02, 0.9051451E-04, 0.2279509E+01, 0.5200638E+00, 0.2382161E+01, 0.2156151E-03
 0.5822100E+01, -.3508181E+00, -.3877583E+01, 0.4786769E+02, 0.9023237E-04, 0.2282925E+01, 0.5194631E+00, 0.2385816E+01, 0.2152729E-03
 0.5832100E+01, -.3509036E+00, -.3888749E+01, 0.4805024E+02, 0.8995162E-04, 0.2286344E+01, 0.5188632E+00, 0.2389476E+01, 0.2149323E-03
 0.5842100E+01, -.3509890E+00, -.3899924E+01, 0.4823317E+02, 0.8967224E-04, 0.2289767E+01, 0.5182641E+00, 0.2393141E+01, 0.2145933E-03
 0.5852100E+01, -.3510743E+00, -.3911106E+01, 0.4841646E+02, 0.8939422E-04, 0.2293192E+01, 0.5176659E+00, 0.2396811E+01, 0.2142561E-03
 0.5862100E+01, -.3511595E+00, -.3922297E+01, 0.4860013E+02, 0.8911755E-04, 0.2296621E+01, 0.5170685E+00, 0.2400486E+01, 0.2139204E-03
 0.5872100E+01, -.3512446E+00, -.3933495E+01, 0.4878417E+02, 0.8884224E-04, 0.2300052E+01, 0.5164720E+00, 0.2404165E+01, 0.2135864E-03
 0.5882100E+01, -.3513296E+00, -.3944701E+01, 0.4896858E+02, 0.8856825E-04, 0.2303487E+01, 0.5158762E+00, 0.2407849E+01, 0.2132540E-03
 0.5892100E+01, -.3514145E+00, -.3955915E+01, 0.4915337E+02, 0.8829560E-04, 0.2306925E+01, 0.5152813E+00, 0.2411538E+01, 0.2129232E-03
 0.5902100E+01, -.3514993E+00, -.3967136E+01, 0.4933853E+02, 0.8802426E-04, 0.2310366E+01, 0.5146872E+00, 0.2415232E+01, 0.2125940E-03
 0.5912100E+01, -.3515840E+00, -.3978366E+01, 0.4952406E+02, 0.8775423E-04, 0.2313810E+01, 0.5140940E+00, 0.2418930E+01, 0.2122664E-03
 0.5922100E+01, -.3516686E+00, -.3989603E+01, 0.4970997E+02, 0.8748550E-04, 0.2317257E+01, 0.5135015E+00, 0.2422633E+01, 0.2119403E-03
 0.5932100E+01, -.3517531E+00, -.4000848E+01, 0.4989625E+02, 0.8721805E-04, 0.2320707E+01, 0.5129099E+00, 0.2426341E+01, 0.2116158E-03
 0.5942100E+01, -.3518375E+00, -.4012101E+01, 0.5008291E+02, 0.8695189E-04, 0.2324161E+01, 0.5123191E+00, 0.2430054E+01, 0.2112929E-03
 0.5952100E+01, -.3519217E+00, -.4023362E+01, 0.5026994E+02, 0.8668701E-04, 0.2327617E+01, 0.5117292E+00, 0.2433772E+01, 0.2109714E-03
 0.5962100E+01, -.3520059E+00, -.4034630E+01, 0.5045735E+02, 0.8642338E-04, 0.2331076E+01, 0.5111400E+00, 0.2437495E+01, 0.2106515E-03
 0.5972100E+01, -.3520900E+00, -.4045906E+01, 0.5064513E+02, 0.8616102E-04, 0.2334539E+01, 0.5105517E+00, 0.2441222E+01, 0.2103332E-03
 0.5982100E+01, -.3521740E+00, -.4057190E+01, 0.5083329E+02, 0.8589989E-04, 0.2338004E+01, 0.5099641E+00, 0.2444954E+01, 0.2100163E-03
 0.5992100E+01, -.3522579E+00, -.4068482E+01, 0.5102182E+02, 0.8564001E-04, 0.2341473E+01, 0.5093774E+00, 0.2448691E+01, 0.2097009E-03
 0.6002100E+01, -.3523416E+00, -.4079781E+01, 0.5121073E+02, 0.8538136E-04, 0.2344945E+01, 0.5087915E+00, 0.2452433E+01, 0.2093870E-03
 0.6012100E+01, -.3524253E+00, -.4091088E+01, 0.5140002E+02, 0.8512393E-04, 0.2348419E+01, 0.5082065E+00, 0.2456179E+01, 0.2090746E-03
 0.6022100E+01, -.3525088E+00, -.4102402E+01, 0.5158968E+02, 0.8486771E-04, 0.2351897E+01, 0.5076222E+00, 0.2459930E+01, 0.2087637E-03
 0.6032100E+01, -.3525923E+00, -.4113724E+01, 0.5177972E+02, 0.8461270E-04, 0.2355378E+01, 0.5070388E+00, 0.2463687E+01, 0.2084542E-03
 0.6042100E+01, -.3526756E+00, -.4125054E+01, 0.5197013E+02, 0.8435888E-04, 0.2358861E+01, 0.5064561E+00, 0.2467448E+01, 0.2081461E-03
 0.6052100E+01, -.3527589E+00, -.4136391E+01, 0.5216092E+02, 0.8410625E-04, 0.2362348E+01, 0.5058743E+00, 0.2471213E+01, 0.2078395E-03
 0.6062100E+01, -.3528420E+00, -.4147736E+01, 0.5235209E+02, 0.8385481E-04, 0.2365838E+01, 0.5052933E+00, 0.2474984E+01, 0.2075343E-03
 0.6072100E+01, -.3529250E+00, -.4159088E+01, 0.5254364E+02, 0.8360454E-04, 0.2369331E+01, 0.5047131E+00, 0.2478760E+01, 0.2072306E-03
 0.6082100E+01, -.3530080E+00, -.4170448E+01, 0.5273556E+02, 0.8335543E-04, 0.2372826E+01, 0.5041337E+00, 0.2482540E+01, 0.2069282E-03
 0.6092100E+01, -.3530908E+00, -.4181816E+01, 0.5292786E+02, 0.8310748E-04, 0.2376325E+01, 0.5035551E+00, 0.2486325E+01, 0.2066272E-03
 0.6102100E+01, -.3531735E+00, -.4193191E+01, 0.5312054E+02, 0.8286069E-04, 0.2379827E+01, 0.5029773E+00, 0.2490115E+01, 0.2063277E-03
 0.6112100E+01, -.3532561E+00, -.4204574E+01, 0.5331360E+02, 0.8261503E-04, 0.2383332E+01, 0.5024003E+00, 0.2493910E+01, 0.2060295E-03
 0.6122100E+01, -.3533386E+00, -.4215964E+01, 0.5350704E+02, 0.8237051E-04, 0.2386840E+01, 0.5018241E+00, 0.2497710E+01, 0.2057326E-03
 0.6132100E+01, -.3534210E+00, -.4227361E+01, 0.5370085E+02, 0.8212712E-04, 0.2390351E+01, 0.5012488E+00, 0.2501514E+01, 0.2054372E-03
 0.6142100E+01, -.3535032E+00, -.4238766E+01, 0.5389504E+02, 0.8188485E-04, 0.2393864E+01, 0.5006742E+00, 0.2505324E+01, 0.2051430E-03
 0.6152100E+01, -.3535854E+00, -.4250179E+01, 0.5408962E+02, 0.8164369E-04, 0.2397381E+01, 0.5001004E+00, 0.2509138E+01, 0.2048503E-03
 0.6162100E+01, -.3536675E+00, -.4261599E+01, 0.5428457E+02, 0.8140363E-04, 0.2400901E+01, 0.4995274E+00, 0.2512957E+01, 0.2045588E-03
 0.6172100E+01, -.3537494E+00, -.4273026E+01, 0.5447990E+02, 0.8116468E-04, 0.2404424E+01, 0.4989553E+00, 0.2516781E+01, 0.2042687E-03
 0.6182100E+01, -.3538313E+00, -.4284461E+01, 0.5467561E+02, 0.8092681E-04, 0.2407949E+01, 0.4983839E+00, 0.2520610E+01, 0.2039799E-03
 0.6192100E+01, -.3539130E+00, -.4295903E+01, 0.5487170E+02, 0.8069003E-04, 0.2411478E+01, 0.4978133E+00, 0.2524443E+01, 0.2036924E-03
 0.6202100E+01, -.3539946E+00, -.4307352E+01, 0.5506817E+02, 0.8045433E-04, 0.2415010E+01, 0.4972435E+00, 0.2528282E+01, 0.2034062E-03
 0.6212100E+01, -.3540761E+00, -.4318809E+01, 0.5526502E+02, 0.8021970E-04, 0.2418544E+01, 0.4966746E+00, 0.2532125E+01, 0.2031213E-03
 0.6222100E+01, -.3541576E+00, -.4330273E+01, 0.5546225E+02, 0.7998613E-04, 0.2422082E+01, 0.4961064E+00, 0.2535973E+01, 0.2028377E-03
 0.6232100E+01, -.3542388E+00, -.4341745E+01, 0.5565986E+02, 0.7975361E-04, 0.2425622E+01, 0.4955390E+00, 0.2539826E+01, 0.2025554E-03
 0.6242100E+01, -.3543200E+00, -.4353223E+01, 0.5585786E+02, 0.7952215E-04, 0.2429166E+01, 0.4949724E+00, 0.2543684E+01, 0.2022743E-03
 0.6252100E+01, -.3544011E+00, -.4364709E+01, 0.5605623E+02, 0.7929173E-04, 0.2432712E+01, 0.4944066E+00, 0.2547547E+01, 0.2019944E-03
 0.6262100E+01, -.3544821E+00, -.4376203E+01, 0.5625498E+02, 0.7906235E-04, 0.2436261E+01, 0.4938415E+00, 0.2551415E+01, 0.2017159E-03
 0.6272100E+01, -.3545629E+00, -.4387703E+01, 0.5645412E+02, 0.7883399E-04, 0.2439814E+01, 0.4932773E+00, 0.2555288E+01, 0.2014385E-03
 0.6282100E+01, -.3546437E+00, -.4399211E+01, 0.5665364E+02, 0.7860666E-04, 0.2443369E+01, 0.4927139E+00, 0.2559165E+01, 0.2011624E-03
 0.6292100E+01, -.3547243E+00, -.4410726E+01, 0.5685354E+02, 0.7838034E-04, 0.2446927E+01, 0.4921512E+00, 0.2563048E+01, 0.2008876E-03
 0.6302100E+01, -.3548048E+00, -.4422249E+01, 0.5705382E+02, 0.7815504E-04, 0.2450488E+01, 0.4915894E+00, 0.2566935E+01, 0.2006139E-03
 0.6312100E+01, -.3548852E+00, -.4433778E+01, 0.5725448E+02, 0.7793074E-04, 0.2454052E+01, 0.4910283E+00, 0.2570827E+01, 0.2003415E-03
 0.6322100E+01, -.3549655E+00, -.4445315E+01, 0.5745553E+02, 0.7770743E-04, 0.2457618E+01, 0.4904680E+00, 0.2574724E+01, 0.2000702E-03
 0.6332100E+01, -.3550457E+00, -.4456859E+01, 0.5765696E+02, 0.7748512E-04, 0.2461188E+01, 0.4899085E+00, 0.2578626E+01, 0.1998002E-03
 0.6342100E+01, -.3551258E+00, -.4468410E+01, 0.5785877E+02, 0.7726379E-04, 0.2464761E+01, 0.4893498E+00, 0.2582533E+01, 0.1995313E-03
 0.6352100E+01, -.3552057E+00, -.4479968E+01, 0.5806097E+02, 0.7704344E-04, 0.2468336E+01, 0.4887918E+00, 0.2586445E+01, 0.1992636E-03
 0.6362100E+01, -.3552856E+00, -.4491534E+01, 0.5826354E+02, 0.7682407E-04, 0.2471914E+01, 0.4882347E+00, 0.2590361E+01, 0.1989971E-03
 0.6372100E+01, -.3553653E+00, -.4503106E+01, 0.5846651E+02, 0.7660566E-04, 0.2475496E+01, 0.4876783E+00, 0.2594283E+01, 0.1987317E-03
 0.6382100E+01, -.3554449E+00, -.4514686E+01, 0.5866985E+02, 0.7638821E-04, 0.2479080E+01, 0.4871227E+00, 0.2598209E+01, 0.1984675E-03
 0.6392100E+01, -.3555244E+00, -.4526272E+01, 0.5887358E+02, 0.7617171E-04, 0.2482667E+01, 0.4865679E+00, 0.2602140E+01, 0.1982045E-03
 0.6402100E+01, -.3556038E+00, -.4537866E+01, 0.5907769E+02, 0.7595616E-04, 0.2486256E+01, 0.4860139E+00, 0.2606077E+01, 0.1979426E-03
 0.6412100E+01, -.3556831E+00, -.4549467E+01, 0.5928219E+02, 0.7574156E-04, 0.2489849E+01, 0.4854606E+00, 0.2610018E+01, 0.1976818E-03
 0.6422100E+01, -.3557622E+00, -.4561075E+01, 0.5948707E+02, 0.7552789E-04, 0.2493445E+01, 0.4849081E+00, 0.2613964E+01, 0.1974222E-03
 0.6432100E+01, -.3558413E+00, -.4572689E+01, 0.5969234E+02, 0.7531515E-04, 0.2497043E+01, 0.4843564E+00, 0.2617915E+01, 0.1971637E-03
 0.6442100E+01, -.3559202E+00, -.4584311E+01, 0.5989799E+02, 0.7510334E-04, 0.2500644E+01, 0.4838055E+00, 0.2621871E+01, 0.1969063E-03
 0.6452100E+01, -.3559990E+00, -.4595940E+01, 0.6010402E+02, 0.7489245E-04, 0.2504248E+01, 0.4832553E+00, 0.2625832E+01, 0.1966500E-03
 0.6462100E+01, -.3560777E+00, -.4607576E+01, 0.6031044E+02, 0.7468247E-04, 0.2507855E+01, 0.4827059E+00, 0.2629797E+01, 0.1963948E-03
 0.6472100E+01, -.3561563E+00, -.4619219E+01, 0.6051725E+02, 0.7447340E-04, 0.2511465E+01, 0.4821573E+00, 0.2633768E+01, 0.1961407E-03
 0.6482100E+01, -.3562348E+00, -.4630868E+01, 0.6072444E+02, 0.7426523E-04, 0.2515078E+01, 0.4816094E+00, 0.2637744E+01, 0.1958877E-03
 0.6492100E+01, -.3563131E+00, -.4642525E+01, 0.6093201E+02, 0.7405796E-04, 0.2518693E+01, 0.4810624E+00, 0.2641724E+01, 0.1956357E-03
 0.6502100E+01, -.3563913E+00, -.4654189E+01, 0.6113998E+02, 0.7385158E-04, 0.2522311E+01, 0.4805161E+00, 0.2645710E+01, 0.1953849E-03
 0.6512100E+01, -.3564694E+00, -.4665859E+01, 0.6134833E+02, 0.7364609E-04, 0.2525932E+01, 0.4799705E+00, 0.2649700E+01, 0.1951351E-03
 0.6522100E+01, -.3565474E+00, -.4677536E+01, 0.6155706E+02, 0.7344148E-04, 0.2529556E+01, 0.4794257E+00, 0.2653695E+01, 0.1948863E-03
 0.6532100E+01, -.3566253E+00, -.4689221E+01, 0.6176618E+02, 0.7323774E-04, 0.2533183E+01, 0.4788817E+00, 0.2657696E+01, 0.1946386E-03
 0.6542100E+01, -.3567031E+00, -.4700912E+01, 0.6197569E+02, 0.7303488E-04, 0.2536812E+01, 0.4783385E+00, 0.2661701E+01, 0.1943920E-03
 0.6552100E+01, -.3567807E+00, -.4712610E+01, 0.6218558E+02, 0.7283288E-04, 0.2540444E+01, 0.4777960E+00, 0.2665711E+01, 0.1941464E-03
 0.6562100E+01, -.3568583E+00, -.4724314E+01, 0.6239586E+02, 0.7263174E-04, 0.2544079E+01, 0.4772543E+00, 0.2669726E+01, 0.1939018E-03
 0.6572100E+01, -.3569357E+00, -.4736026E+01, 0.6260653E+02, 0.7243145E-04, 0.2547717E+01, 0.4767133E+00, 0.2673746E+01, 0.1936583E-03
 0.6582100E+01, -.3570130E+00, -.4747744E+01, 0.6281759E+02, 0.7223201E-04, 0.2551358E+01, 0.4761731E+00, 0.2677771E+01, 0.1934158E-03
 0.6592100E+01, -.3570901E+00, -.4759469E+01, 0.6302903E+02, 0.7203342E-04, 0.2555001E+01, 0.4756337E+00, 0.2681801E+01, 0.1931743E-03
 0.6602100E+01, -.3571672E+00, -.4771201E+01, 0.6324086E+02, 0.7183567E-04, 0.2558647E+01, 0.4750950E+00, 0.2685836E+01, 0.1929338E-03
 0.6612100E+01, -.3572441E+00, -.4782940E+01, 0.6345308E+02, 0.7163875E-04, 0.2562296E+01, 0.4745571E+00, 0.2689876E+01, 0.1926943E-03
 0.6622100E+01, -.3573209E+00, -.4794685E+01, 0.6366569E+02, 0.7144266E-04, 0.2565948E+01, 0.4740200E+00, 0.2693921E+01, 0.1924559E-03
 0.6632100E+01, -.3573976E+00, -.4806437E+01, 0.6387868E+02, 0.7124740E-04, 0.2569602E+01, 0.4734836E+00, 0.2697970E+01, 0.1922184E-03
